Item_Identifier,Item_Weight,Item_Type,Item_MRP,Outlet_Identifier,Item_Visibility_sqrt,Item_Outlet_Sales_sqrt,Age_Outlet,Item_Fat_Content_Encoding,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Category_Moderate Outlet,Outlet_Category_Old Outlet,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
NCH42,6.86,Household,228.401,OUT010,0.247297357,15.15588994,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
NCI31,20,Others,37.819,OUT035,0.285152205,20.96253801,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL56,14.1,Fruits and Vegetables,87.1198,OUT035,0.354622086,50.29288419,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDG29,17.6,Frozen Foods,41.7454,OUT017,0.237929254,14.48195429,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDJ45,17.75,Seafood,35.1216,OUT018,0.271495278,20.38281629,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDJ38,8.6,Canned,191.653,OUT017,0.201079472,61.60405831,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCO05,7.27,Health and Hygiene,100.4384,OUT018,0.21621543,44.39333283,15,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDW24,6.8,Baking Goods,50.4034,OUT010,0.250524198,6.971613873,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDN34,15.6,Snack Foods,170.7132,OUT027,0.213407188,70.03058475,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDH46,6.935,Snack Foods,103.1332,OUT049,0.203338312,28.64027933,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDW39,6.69,Meat,175.137,OUT035,0.192102626,35.14340621,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRK59,8.895,Hard Drinks,233.9616,OUT027,0.274015432,66.72983141,39,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDU25,12.35,Canned,57.4246,OUT045,0.163509547,28.47708553,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDC44,15.6,Fruits and Vegetables,115.1518,OUT013,0.415274914,26.13638843,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDG17,6.865,Frozen Foods,246.2486,OUT027,0.188856175,89.79701443,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDI45,13.1,Fruits and Vegetables,175.5054,OUT046,0.193858822,49.51237825,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDK08,9.195,Fruits and Vegetables,100.1016,OUT013,0.34957538,40.23960238,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDW36,11.15,Baking Goods,107.1622,OUT035,0.238583059,20.57787161,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDL39,16.1,Dairy,180.9318,OUT035,0.251633422,44.55053086,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDS13,6.465,Canned,266.1884,OUT013,0.352707396,72.79950549,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDO57,20.75,Snack Foods,161.5578,OUT049,0.329968448,17.91411734,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDS37,7.655,Canned,115.7492,OUT017,0.179236048,50.48447682,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV26,20.25,Dairy,193.5794,OUT013,0.275856979,44.1677937,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDJ22,18.75,Snack Foods,189.7504,OUT013,0.229709157,49.92749944,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDC16,11.5,Dairy,86.054,OUT049,0.14353324,32.22806231,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCH42,6.86,Household,231.601,OUT027,0.190683995,87.06395925,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDD46,6.035,Snack Foods,154.7998,OUT027,0.374929288,58.1686823,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDT25,7.5,Canned,123.2072,OUT035,0.225258474,42.86733022,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDR34,17,Snack Foods,229.1352,OUT045,0.126481963,67.68089834,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDQ10,12.85,Snack Foods,170.4422,OUT027,0.181710096,70.71650302,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
DRI03,6.03,Dairy,177.9028,OUT046,0.150677447,69.15038395,27,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDB58,10.5,Snack Foods,143.7154,OUT027,0.115892662,69.4386319,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDQ03,15,Meat,235.6248,OUT049,0,43.54536026,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DRD27,18.75,Dairy,97.4042,OUT049,0.154521795,47.76710793,25,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDK33,17.85,Snack Foods,213.756,OUT018,0.106212137,58.38575169,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
DRL23,18.35,Hard Drinks,107.5938,OUT049,0.123806728,42.68834267,25,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDW32,18.35,Fruits and Vegetables,87.1882,OUT045,0.30738912,22.70086342,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCL05,19.6,Health and Hygiene,44.677,OUT046,0.218855347,13.15705134,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
DRB01,7.39,Soft Drinks,190.053,OUT027,0.286078898,23.85914919,39,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCL06,14.65,Household,260.9594,OUT045,0.26872437,53.64935601,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDH10,21,Snack Foods,195.3478,OUT018,0.222499117,34.09526067,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
NCO14,9.6,Household,45.2086,OUT017,0.172660215,25.86752791,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDV03,17.6,Meat,154.4314,OUT049,0.241208592,48.23868779,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDW52,14,Frozen Foods,166.4526,OUT017,0.194254426,69.05885461,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCZ30,6.59,Household,119.1098,OUT017,0,31.04961191,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY35,17.6,Breads,47.8402,OUT010,0.163789658,9.585426438,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDN31,11.5,Fruits and Vegetables,191.353,OUT046,0.269965803,47.71829838,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDX31,20.35,Fruits and Vegetables,234.0958,OUT035,0.12174893,50.70161536,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCJ05,18.7,Health and Hygiene,152.3682,OUT049,0.214848616,40.95302431,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDN56,5.46,Fruits and Vegetables,143.8786,OUT017,0.328120016,65.8358413,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDZ04,9.31,Frozen Foods,62.351,OUT049,0.19497206,28.6751286,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDJ44,12.3,Fruits and Vegetables,174.9396,OUT035,0.326047766,39.62267533,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDI08,18.2,Fruits and Vegetables,248.1092,OUT017,0.25820933,65.06271129,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDB59,18.25,Snack Foods,200.0084,OUT018,0.123859352,44.54305782,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDY15,18.25,Dairy,156.463,OUT045,0.413732391,30.63948433,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCZ18,7.825,Household,252.7698,OUT019,0.570772115,27.58639882,39,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
DRO47,10.195,Hard Drinks,114.486,OUT017,0.335945612,49.90082164,17,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDW21,5.34,Snack Foods,102.4358,OUT035,0.077218864,44.84100802,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDZ14,7.71,Dairy,123.1756,OUT027,0.217619498,63.23602454,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDM09,11.15,Snack Foods,167.879,OUT045,0.293437924,53.72376569,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDK43,9.8,Meat,126.302,OUT049,0.163958824,55.10034483,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDE45,12.1,Fruits and Vegetables,178.5002,OUT018,0.20130006,74.51245668,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDR35,12.5,Breads,200.0742,OUT027,0.143518267,94.64850237,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDT58,9,Snack Foods,169.2816,OUT027,0.292469617,59.35834903,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDS57,15.5,Snack Foods,141.547,OUT017,0,54.82779405,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDF10,15.5,Snack Foods,147.2418,OUT018,0,36.39060593,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDP03,5.15,Meat,122.1388,OUT010,0.319996703,22.25657656,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDT04,17.25,Frozen Foods,37.5822,OUT010,0,14.01467088,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
NCW53,18.35,Health and Hygiene,191.3162,OUT013,0.174555722,36.7003188,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDA39,6.32,Meat,38.5822,OUT010,0.145901453,8.863656131,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
NCH29,5.51,Health and Hygiene,96.7726,OUT035,0.185653672,51.40583819,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDU02,13.35,Dairy,228.8352,OUT045,0.320498674,72.5796776,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDN13,18.6,Breakfast,98.5358,OUT019,0.51597909,20.05350842,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDX56,17.1,Fruits and Vegetables,206.8638,OUT019,0.360095235,14.3897116,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDT11,5.94,Breads,189.4556,OUT027,0.170968213,59.72735052,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCC18,19.1,Household,173.2422,OUT027,0.420013784,45.48962959,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDA32,14,Fruits and Vegetables,214.7192,OUT010,0.224435978,29.37476468,26,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDU39,18.85,Meat,58.5562,OUT018,0.190222909,27.75483021,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDV27,7.97,Meat,89.3514,OUT019,0.264607976,13.3079976,39,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCW53,18.35,Health and Hygiene,190.6162,OUT045,0.174805383,57.19331604,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCZ42,10.5,Household,237.0248,OUT013,0.106200447,73.83475063,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDO46,9.6,Snack Foods,191.0872,OUT017,0,65.94699083,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDQ57,7.275,Snack Foods,147.476,OUT027,0.166770213,58.0426395,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDZ36,6.035,Baking Goods,187.724,OUT018,0.257005366,45.28425775,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDK38,6.65,Canned,150.0734,OUT018,0.231315793,59.69389919,15,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDU51,20.2,Meat,178.7028,OUT027,0.309913381,67.85773943,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDS14,7.285,Dairy,156.9288,OUT013,0.223432997,39.63947527,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDQ40,11.1,Frozen Foods,175.4712,OUT049,0.189956671,54.6636113,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDE20,11.35,Fruits and Vegetables,167.879,OUT049,0.074425224,63.83334552,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDH58,12.3,Snack Foods,113.1834,OUT046,0.192196964,55.76694182,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCK53,11.6,Health and Hygiene,99.3042,OUT017,0.194406322,47.76710793,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDJ44,12.3,Fruits and Vegetables,173.7396,OUT017,0.326999512,60.52463631,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDN22,18.85,Snack Foods,252.4724,OUT045,0.372271217,57.19913636,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDH56,9.8,Fruits and Vegetables,116.7492,OUT018,0.253134687,40.27268057,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
FDK48,7.445,Baking Goods,74.7354,OUT045,0.194186874,33.59361546,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDQ40,11.1,Frozen Foods,177.2712,OUT035,0.18979123,45.92661973,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDH10,21,Snack Foods,194.4478,OUT035,0.222026318,31.12457229,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDM21,20.2,Snack Foods,259.2646,OUT045,0.25395789,55.6055321,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDX12,18.2,Baking Goods,239.2196,OUT045,0.161608617,55.97548392,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDM51,11.8,Meat,102.4674,OUT013,0.160949209,45.13699148,37,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDG09,20.6,Fruits and Vegetables,188.9556,OUT010,0.283258737,23.73324251,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
DRD37,9.8,Soft Drinks,45.306,OUT013,0.117601947,36.12434082,37,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDN21,18.6,Snack Foods,161.0236,OUT046,0.277228476,21.98569535,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCQ06,13,Household,256.7014,OUT046,0.20451045,52.96239609,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDV52,20.7,Frozen Foods,118.0466,OUT046,0.348598221,32.56715216,27,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDC10,9.8,Snack Foods,120.8098,OUT017,0.270721072,36.40889726,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDX51,9.5,Meat,195.4452,OUT035,0.148507754,67.09798507,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCD54,21.1,Household,144.6786,OUT049,0.170452474,53.75473933,25,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCK18,9.6,Household,164.1184,OUT027,0.081643536,61.62566998,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDZ01,8.975,Canned,104.099,OUT035,0.095168966,49.76721813,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDT48,4.92,Baking Goods,199.1084,OUT046,0.214371246,46.71715317,27,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FDB40,17.5,Dairy,145.8102,OUT049,0.086899983,43.53771469,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
NCC07,19.6,Household,103.3964,OUT027,0.154386411,55.23310239,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDT52,9.695,Frozen Foods,244.6144,OUT049,0.217952559,56.43746274,25,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDK09,15.2,Snack Foods,227.5352,OUT019,0.400831258,30.26781789,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCQ30,7.725,Household,123.7414,OUT010,0.220592477,11.0381792,26,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDZ60,20.5,Baking Goods,106.0596,OUT019,0.457151094,14.68738234,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
NCK18,9.6,Household,164.9184,OUT013,0.081807879,54.51725598,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDV11,9.1,Breads,173.4054,OUT010,0.369723065,29.5893055,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FDR25,17,Canned,265.6884,OUT017,0.374581264,51.477024,17,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDB26,14,Canned,52.364,OUT045,0.177005387,27.30743489,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
DRD01,12.1,Soft Drinks,55.8614,OUT017,0.248035419,37.90509728,17,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDG32,19.85,Fruits and Vegetables,221.5772,OUT017,0.420703018,59.64926823,17,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDY49,17.2,Canned,163.1184,OUT035,0.109589233,52.98124951,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDD26,8.71,Canned,183.3924,OUT035,0.26859229,52.69142245,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDC22,6.89,Snack Foods,192.682,OUT018,0.370113695,51.99180705,15,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
DRD27,18.75,Dairy,97.9042,OUT045,0,41.06667018,22,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDA44,19.7,Fruits and Vegetables,57.793,OUT027,0.230141222,41.88535544,39,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDW01,14.5,Canned,154.4682,OUT013,0,39.04717659,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDV32,7.785,Fruits and Vegetables,64.151,OUT019,0.394102697,17.78355982,39,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FDK32,16.25,Fruits and Vegetables,152.8682,OUT027,0.220767767,70.93271883,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
NCA05,20.75,Health and Hygiene,149.4734,OUT013,0,54.49282522,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDR10,17.6,Snack Foods,161.5552,OUT013,0.100157571,42.27300794,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDL22,16.85,Snack Foods,91.0488,OUT035,0.190744051,32.96339788,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDD10,20.6,Snack Foods,178.1344,OUT035,0,59.7384968,20,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
FDW25,5.175,Canned,86.9224,OUT013,0.193307605,15.98959662,37,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
FDR47,17.85,Breads,196.9794,OUT049,0.295980822,39.50487565,25,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DRF27,8.93,Dairy,152.234,OUT049,0.168705225,71.08742505,25,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FDQ48,14.3,Baking Goods,97.2726,OUT027,0.185052968,44.24310116,39,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDS37,7.655,Canned,114.1492,OUT035,0.178714375,34.03662733,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
NCI18,18.35,Household,224.5746,OUT046,0.118423089,51.889259,27,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
NCJ42,19.75,Household,100.9332,OUT027,0.119298244,41.75002275,39,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FDY48,14,Baking Goods,104.3332,OUT035,0.154046694,37.88752829,20,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
